Time,MsgL,PLC/PCReq,DType,ProVer,MeasurementGroupNumber,PLCSendDelayTime,CommonBitValue,Lot_ID,Recipe_ID,M#00_ID,M#00_BitValue#0,M#00_BitValue#1,M#00_BitValue#2,M#00_BitValue#3,M#00_Recipe_Number,M#00_PV_Number,M#00_RAW_Number,M#00_Judge_Code,M#00_TimeBlock_01,M#00_TimeBlock_02,M#00_TimeBlock_03,M#00_TimeBlock_04,M#00_CellCountNo,M#01_ID,M#01_BitValue#0,M#01_BitValue#1,M#01_BitValue#2,M#01_BitValue#3,M#01_Recipe_Number,M#01_PV_Number,M#01_RAW_Number,M#01_Judge_Code,M#01_TimeBlock_01,M#01_TimeBlock_02,M#01_TimeBlock_03,M#01_TimeBlock_04,M#01_CellCountNo,BitModeValue
00:02:24.112772,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,719,67,0,0,2,0,0,0,5,100,100,0,0,611,720,67,0,0,2,0,0,0,5,100,100,0,0,611,0
00:02:24.650693,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,721,67,0,0,2,0,0,0,5,0,0,0,0,612,722,67,0,0,2,0,0,0,5,0,0,0,0,612,0
00:02:25.176194,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,723,67,0,0,2,0,0,0,5,100,100,0,0,613,724,67,0,0,2,0,0,0,5,100,100,0,0,613,0
00:02:25.712136,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,725,67,0,0,2,0,0,0,5,100,100,0,0,614,726,67,0,0,2,0,0,0,5,100,100,0,0,614,0
00:02:26.244390,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,733,67,0,0,2,0,0,0,5,0,0,0,0,615,734,67,0,0,2,0,0,0,5,0,0,0,0,615,0
00:02:26.775329,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,735,67,0,0,2,0,0,0,5,100,100,0,0,616,736,67,0,0,2,0,0,0,5,100,100,0,0,616,0
00:02:27.302935,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,737,67,0,0,2,0,0,0,5,100,100,0,0,617,738,67,0,0,2,0,0,0,5,100,100,0,0,617,0
00:02:27.833814,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,739,67,0,0,2,0,0,0,5,0,0,0,0,618,740,67,0,0,2,0,0,0,5,0,0,0,0,618,0
00:02:28.365919,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,741,67,0,0,2,0,0,0,5,100,100,0,0,619,742,67,0,0,2,0,0,0,5,100,100,0,0,619,0
00:02:28.902305,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,743,67,0,0,2,0,0,0,5,100,100,0,0,620,744,67,0,0,2,0,0,0,5,100,100,0,0,620,0
00:02:29.438814,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,745,67,0,0,2,0,0,0,5,0,0,0,0,621,746,67,0,0,2,0,0,0,5,0,0,0,0,621,0
00:02:29.963193,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,748,67,0,0,2,0,0,0,5,0,0,0,0,622,749,67,0,0,2,0,0,0,5,0,0,0,0,622,0
00:02:30.494513,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,750,67,0,0,2,0,0,0,5,100,100,0,0,623,751,67,0,0,2,0,0,0,5,100,100,0,0,623,0
00:02:31.032233,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,752,67,0,0,2,0,0,0,5,0,0,0,0,624,753,67,0,0,2,0,0,0,5,0,0,0,0,624,0
00:02:31.559196,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,754,67,0,0,2,0,0,0,5,0,0,0,0,625,755,67,0,0,2,0,0,0,5,0,0,0,0,625,0
00:02:32.091504,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,756,67,0,0,2,0,0,0,5,100,100,0,0,626,757,67,0,0,2,0,0,0,5,100,100,0,0,626,0
00:02:32.630956,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,758,67,0,0,2,0,0,0,5,0,0,0,0,627,685,67,0,0,2,0,0,0,5,0,0,0,0,627,0
00:02:33.159152,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,686,67,0,0,2,0,0,0,5,0,0,0,0,628,687,67,0,0,2,0,0,0,5,0,0,0,0,628,0
00:02:33.687005,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,688,67,0,0,2,0,0,0,5,100,100,0,0,629,689,67,0,0,2,0,0,0,5,100,100,0,0,629,0
00:02:34.220753,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,690,67,0,0,2,0,0,0,5,0,0,0,0,630,691,67,0,0,2,0,0,0,5,0,0,0,0,630,0
00:02:34.753464,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,692,67,0,0,2,0,0,0,5,0,0,0,0,631,693,67,0,0,2,0,0,0,5,0,0,0,0,631,0
00:02:35.277065,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,694,67,0,0,2,0,0,0,5,100,100,0,0,632,702,67,0,0,2,0,0,0,5,100,100,0,0,632,0
00:02:35.813457,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,703,67,0,0,2,0,0,0,5,100,100,0,0,633,704,67,0,0,2,0,0,0,5,100,100,0,0,633,0
00:02:36.344934,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,705,67,0,0,2,0,0,0,5,0,0,0,0,634,706,67,0,0,2,0,0,0,5,0,0,0,0,634,0
00:02:36.882475,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,707,67,0,0,2,0,0,0,5,100,100,0,0,635,708,67,0,0,2,0,0,0,5,100,100,0,0,635,0
00:02:37.409181,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,709,67,0,0,2,0,0,0,5,100,100,0,0,636,710,67,0,0,2,0,0,0,5,100,100,0,0,636,0
00:02:37.940487,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,711,67,0,0,2,0,0,0,5,0,0,0,0,637,712,67,0,0,2,0,0,0,5,0,0,0,0,637,0
00:02:38.481651,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,713,67,0,0,2,0,0,0,5,100,100,0,0,638,714,67,0,0,2,0,0,0,5,100,100,0,0,638,0
00:02:39.010075,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,715,67,0,0,2,0,0,0,5,100,100,0,0,639,717,67,0,0,2,0,0,0,5,100,100,0,0,639,0
00:02:39.537481,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,718,67,0,0,2,0,0,0,5,0,0,0,0,640,719,67,0,0,2,0,0,0,5,0,0,0,0,640,0
00:02:40.066552,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,720,67,0,0,2,0,0,0,5,100,100,0,0,641,721,67,0,0,2,0,0,0,5,100,100,0,0,641,0
00:02:40.603080,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,722,67,0,0,2,0,0,0,5,100,100,0,0,642,723,67,0,0,2,0,0,0,5,100,100,0,0,642,0
00:02:41.129369,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,724,67,0,0,2,0,0,0,5,0,0,0,0,643,725,67,0,0,2,0,0,0,5,0,0,0,0,643,0
00:02:41.662743,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,726,67,0,0,2,0,0,0,5,0,100,0,0,644,727,67,0,0,2,0,0,0,5,0,100,0,0,644,0
00:02:42.199545,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,734,67,0,0,2,0,0,0,5,100,100,0,0,645,735,67,0,0,2,0,0,0,5,100,100,0,0,645,0
00:02:42.730061,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,736,67,0,0,2,0,0,0,5,0,0,0,0,646,737,67,0,0,2,0,0,0,5,0,0,0,0,646,0
00:02:43.261852,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,738,67,0,0,2,0,0,0,5,0,0,0,0,647,739,67,0,0,2,0,0,0,5,0,0,0,0,647,0
00:02:43.790659,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,740,67,0,0,2,0,0,0,5,100,100,0,0,648,741,67,0,0,2,0,0,0,5,100,100,0,0,648,0
00:02:44.320375,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,742,67,0,0,2,0,0,0,5,0,0,0,0,649,743,67,0,0,2,0,0,0,5,0,0,0,0,649,0
00:02:44.855841,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,744,67,0,0,2,0,0,0,5,0,0,0,0,650,745,67,0,0,2,0,0,0,5,0,0,0,0,650,0
00:02:45.384779,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,746,67,0,0,2,0,0,0,5,100,100,0,0,651,747,67,0,0,2,0,0,0,5,100,100,0,0,651,0
00:02:45.921917,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,749,67,0,0,2,0,0,0,5,0,0,0,0,652,750,67,0,0,2,0,0,0,5,0,0,0,0,652,0
00:02:46.455388,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,751,67,0,0,2,0,0,0,5,0,0,0,0,653,752,67,0,0,2,0,0,0,5,0,0,0,0,653,0
00:02:46.982121,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,753,67,0,0,2,0,0,0,5,100,100,0,0,654,754,67,0,0,2,0,0,0,5,100,100,0,0,654,0
00:02:47.511701,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,755,67,0,0,2,0,0,0,5,100,100,0,0,655,756,67,0,0,2,0,0,0,5,100,100,0,0,655,0
00:02:48.045139,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,757,67,0,0,2,0,0,0,5,0,0,0,0,656,758,67,0,0,2,0,0,0,5,0,0,0,0,656,0
00:02:48.585220,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,759,67,0,0,2,0,0,0,5,100,100,0,0,657,693,67,0,0,2,0,0,0,5,100,100,0,0,657,0
00:02:49.112270,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,694,67,0,0,2,0,0,0,5,100,100,0,0,658,695,67,0,0,2,0,0,0,5,100,100,0,0,658,0
00:02:49.642399,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,696,67,0,0,2,0,0,0,5,0,0,0,0,659,697,67,0,0,2,0,0,0,5,0,0,0,0,659,0
00:02:50.176124,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,698,67,0,0,2,0,0,0,5,100,100,0,0,660,699,67,0,0,2,0,0,0,5,100,100,0,0,660,0
00:02:50.709843,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,700,67,0,0,2,0,0,0,5,100,100,0,0,661,701,67,0,0,2,0,0,0,5,100,100,0,0,661,0
00:02:51.237149,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,702,67,0,0,2,0,0,0,5,0,0,0,0,662,710,67,0,0,2,0,0,0,5,0,0,0,0,662,0
00:02:51.772348,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,711,67,0,0,2,0,0,0,5,100,100,0,0,663,712,67,0,0,2,0,0,0,5,100,100,0,0,663,0
00:02:52.300486,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,713,67,0,0,2,0,0,0,5,100,100,0,0,664,714,67,0,0,2,0,0,0,5,100,100,0,0,664,0
00:02:52.830042,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,715,67,0,0,2,0,0,0,5,0,0,0,0,665,716,67,0,0,2,0,0,0,5,0,0,0,0,665,0
00:02:53.360763,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,717,67,0,0,2,0,0,0,5,0,0,0,0,666,718,67,0,0,2,0,0,0,5,0,0,0,0,666,0
00:02:53.894257,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,719,67,0,0,2,0,0,0,5,100,100,0,0,667,720,67,0,0,2,0,0,0,5,100,100,0,0,667,0
00:02:54.428714,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,721,67,0,0,2,0,0,0,5,0,0,0,0,668,722,67,0,0,2,0,0,0,5,0,0,0,0,668,0
00:02:54.958353,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,723,67,0,0,2,0,0,0,5,0,0,0,0,669,725,67,0,0,2,0,0,0,5,0,0,0,0,669,0
00:02:55.488277,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,726,67,0,0,2,0,0,0,5,100,100,0,0,670,727,67,0,0,2,0,0,0,5,100,100,0,0,670,0
00:02:56.023545,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,728,67,0,0,2,0,0,0,5,0,0,0,0,671,729,67,0,0,2,0,0,0,5,0,0,0,0,671,0
00:02:56.558139,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,730,67,0,0,2,0,0,0,5,0,0,0,0,672,731,67,0,0,2,0,0,0,5,0,0,0,0,672,0
00:02:57.084592,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,732,67,0,0,2,0,0,0,5,100,100,0,0,673,733,67,0,0,2,0,0,0,5,100,100,0,0,673,0
00:02:57.621267,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,734,67,0,0,2,0,0,0,5,0,0,0,0,674,735,67,0,0,2,0,0,0,5,0,0,0,0,674,0
00:02:58.155141,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,742,67,0,0,2,0,0,0,5,0,0,0,0,675,743,67,0,0,2,0,0,0,5,0,0,0,0,675,0
00:02:58.685996,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,744,67,0,0,2,0,0,0,5,100,100,0,0,676,745,67,0,0,2,0,0,0,5,100,100,0,0,676,0
00:02:59.214070,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,746,67,0,0,2,0,0,0,5,100,100,0,0,677,747,67,0,0,2,0,0,0,5,100,100,0,0,677,0
00:02:59.746708,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,748,67,0,0,2,0,0,0,5,0,0,0,0,678,749,67,0,0,2,0,0,0,5,0,0,0,0,678,0
00:03:00.280579,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,750,67,0,0,2,0,0,0,5,100,100,0,0,679,751,67,0,0,2,0,0,0,5,100,100,0,0,679,0
00:03:00.806894,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,752,67,0,0,2,0,0,0,5,100,100,0,0,680,753,67,0,0,2,0,0,0,5,100,100,0,0,680,0
00:03:01.338591,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,754,67,0,0,2,0,0,0,5,0,0,0,0,681,755,67,0,0,2,0,0,0,5,0,0,0,0,681,0
00:03:01.869133,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,757,67,0,0,2,0,0,0,5,100,100,0,0,682,758,67,0,0,2,0,0,0,5,100,100,0,0,682,0
00:03:02.404046,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,759,67,0,0,2,0,0,0,5,100,100,0,0,683,760,67,0,0,2,0,0,0,5,100,100,0,0,683,0
00:03:02.933134,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,761,67,0,0,2,0,0,0,5,0,0,0,0,684,762,67,0,0,2,0,0,0,5,0,0,0,0,684,0
00:03:03.466218,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,763,67,0,0,2,0,0,0,5,100,100,0,0,685,764,67,0,0,2,0,0,0,5,100,100,0,0,685,0
00:03:04.004030,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,765,67,0,0,2,0,0,0,5,100,100,0,0,686,766,67,0,0,2,0,0,0,5,100,100,0,0,686,0
00:03:04.535657,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,767,67,0,0,2,0,0,0,5,0,0,0,0,687,694,67,0,0,2,0,0,0,5,0,0,0,0,687,0
00:03:05.063647,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,695,67,0,0,2,0,0,0,5,0,0,0,0,688,696,67,0,0,2,0,0,0,5,0,0,0,0,688,0
00:03:05.592031,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,697,67,0,0,2,0,0,0,5,100,100,0,0,689,698,67,0,0,2,0,0,0,5,100,100,0,0,689,0
00:03:06.131451,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,699,67,0,0,2,0,0,0,5,0,0,0,0,690,700,67,0,0,2,0,0,0,5,0,0,0,0,690,0
00:03:06.659313,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,701,67,0,0,2,0,0,0,5,0,0,0,0,691,702,67,0,0,2,0,0,0,5,0,0,0,0,691,0
00:03:07.190804,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,703,67,0,0,2,0,0,0,5,100,100,0,0,692,711,67,0,0,2,0,0,0,5,100,100,0,0,692,0
00:03:07.719170,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,712,67,0,0,2,0,0,0,5,0,0,0,0,693,713,67,0,0,2,0,0,0,5,0,0,0,0,693,0
00:03:08.251697,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,714,67,0,0,2,0,0,0,5,0,0,0,0,694,715,67,0,0,2,0,0,0,5,0,0,0,0,694,0
00:03:08.782343,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,716,67,0,0,2,0,0,0,5,100,100,0,0,695,717,67,0,0,2,0,0,0,5,100,100,0,0,695,0
00:03:09.316331,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,718,67,0,0,2,0,0,0,5,0,0,0,0,696,719,67,0,0,2,0,0,0,5,0,0,0,0,696,0
00:03:09.852513,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,720,67,0,0,2,0,0,0,5,0,0,0,0,697,721,67,0,0,2,0,0,0,5,0,0,0,0,697,0
00:03:10.381496,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,722,67,0,0,2,0,0,0,5,100,100,0,0,698,723,67,0,0,2,0,0,0,5,100,100,0,0,698,0
00:03:10.911211,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,724,67,0,0,2,0,0,0,5,100,100,0,0,699,726,67,0,0,2,0,0,0,5,100,100,0,0,699,0
00:03:11.442855,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,727,67,0,0,2,0,0,0,5,0,0,0,0,700,728,67,0,0,2,0,0,0,5,0,0,0,0,700,0
00:03:11.979574,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,729,67,0,0,2,0,0,0,5,100,100,0,0,701,730,67,0,0,2,0,0,0,5,100,100,0,0,701,0
00:03:12.508509,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,731,67,0,0,2,0,0,0,5,100,100,0,0,702,732,67,0,0,2,0,0,0,5,100,100,0,0,702,0
00:03:13.041841,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,733,67,0,0,2,0,0,0,5,0,0,0,0,703,734,67,0,0,2,0,0,0,5,0,0,0,0,703,0
00:03:13.572090,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,735,67,0,0,2,0,0,0,5,100,100,0,0,704,736,67,0,0,2,0,0,0,5,100,100,0,0,704,0
00:03:14.109063,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,743,67,0,0,2,0,0,0,5,100,100,0,0,705,744,67,0,0,2,0,0,0,5,100,100,0,0,705,0
00:03:14.636679,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,745,67,0,0,2,0,0,0,5,0,0,0,0,706,746,67,0,0,2,0,0,0,5,0,0,0,0,706,0
00:03:15.166907,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,747,67,0,0,2,0,0,0,5,100,100,0,0,707,748,67,0,0,2,0,0,0,5,100,100,0,0,707,0
00:03:15.696884,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,749,67,0,0,2,0,0,0,5,100,100,0,0,708,750,67,0,0,2,0,0,0,5,100,100,0,0,708,0
00:03:16.232772,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,751,67,0,0,2,0,0,0,5,0,0,0,0,709,752,67,0,0,2,0,0,0,5,0,0,0,0,709,0
00:03:16.764357,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,753,67,0,0,2,0,0,0,5,0,0,0,0,710,754,67,0,0,2,0,0,0,5,0,0,0,0,710,0
00:03:17.299838,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,755,67,0,0,2,0,0,0,5,100,100,0,0,711,756,67,0,0,2,0,0,0,5,100,100,0,0,711,0
00:03:17.831447,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,758,67,0,0,2,0,0,0,5,0,0,0,0,712,759,67,0,0,2,0,0,0,5,0,0,0,0,712,0
00:03:18.357258,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,760,67,0,0,2,0,0,0,5,0,0,0,0,713,761,67,0,0,2,0,0,0,5,0,0,0,0,713,0
00:03:18.890765,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,762,67,0,0,2,0,0,0,5,100,100,0,0,714,763,67,0,0,2,0,0,0,5,100,100,0,0,714,0
00:03:19.423221,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,764,67,0,0,2,0,0,0,5,0,0,0,0,715,765,67,0,0,2,0,0,0,5,0,0,0,0,715,0
00:03:19.952346,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,766,67,0,0,2,0,0,0,5,0,0,0,0,716,767,67,0,0,2,0,0,0,5,0,0,0,0,716,0
00:03:20.493282,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,768,67,0,0,2,0,0,0,5,100,100,0,0,717,695,67,0,0,2,0,0,0,5,100,100,0,0,717,0
00:03:21.018171,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,696,67,0,0,2,0,0,0,5,0,0,0,0,718,697,67,0,0,2,0,0,0,5,0,0,0,0,718,0
00:03:21.553187,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,698,67,0,0,2,0,0,0,5,0,0,0,0,719,699,67,0,0,2,0,0,0,5,0,0,0,0,719,0
00:03:22.079631,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,700,67,0,0,2,0,0,0,5,100,100,0,0,720,701,67,0,0,2,0,0,0,5,100,100,0,0,720,0
00:03:22.613210,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,702,67,0,0,2,0,0,0,5,100,100,0,0,721,703,67,0,0,2,0,0,0,5,100,100,0,0,721,0
00:03:23.143498,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,704,67,0,0,2,0,0,0,5,0,0,0,0,722,712,67,0,0,2,0,0,0,5,0,0,0,0,722,0
00:03:23.673530,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,713,67,0,0,2,0,0,0,5,100,100,0,0,723,714,67,0,0,2,0,0,0,5,100,100,0,0,723,0
00:03:24.205630,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,715,67,0,0,2,0,0,0,5,100,100,0,0,724,716,67,0,0,2,0,0,0,5,100,100,0,0,724,0
00:03:24.738087,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,717,67,0,0,2,0,0,0,5,0,0,0,0,725,718,67,0,0,2,0,0,0,5,0,0,0,0,725,0
00:03:25.273157,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,719,67,0,0,2,0,0,0,5,100,100,0,0,726,720,67,0,0,2,0,0,0,5,100,100,0,0,726,0
00:03:25.801690,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,721,67,0,0,2,0,0,0,5,100,100,0,0,727,722,67,0,0,2,0,0,0,5,100,100,0,0,727,0
00:03:26.333458,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,723,67,0,0,2,0,0,0,5,0,0,0,0,728,724,67,0,0,2,0,0,0,5,0,0,0,0,728,0
00:03:26.870344,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,725,67,0,0,2,0,0,0,5,100,100,0,0,729,727,67,0,0,2,0,0,0,5,100,100,0,0,729,0
00:03:27.406658,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,728,67,0,0,2,0,0,0,5,100,100,0,0,730,729,67,0,0,2,0,0,0,5,100,100,0,0,730,0
00:03:27.931388,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,730,67,0,0,2,0,0,0,5,0,0,0,0,731,731,67,0,0,2,0,0,0,5,0,0,0,0,731,0
00:03:28.463950,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,732,67,0,0,2,0,0,0,5,0,0,0,0,732,733,67,0,0,2,0,0,0,5,0,0,0,0,732,0
00:03:28.992899,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,734,67,0,0,2,0,0,0,5,100,100,0,0,733,735,67,0,0,2,0,0,0,5,100,100,0,0,733,0
00:03:29.528183,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,736,67,0,0,2,0,0,0,5,0,0,0,0,734,737,67,0,0,2,0,0,0,5,0,0,0,0,734,0
00:03:30.062635,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,744,67,0,0,2,0,0,0,5,0,0,0,0,735,745,67,0,0,2,0,0,0,5,0,0,0,0,735,0
00:03:30.593078,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,746,67,0,0,2,0,0,0,5,100,100,0,0,736,747,67,0,0,2,0,0,0,5,100,100,0,0,736,0
00:03:31.123803,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,748,67,0,0,2,0,0,0,5,0,0,0,0,737,749,67,0,0,2,0,0,0,5,0,0,0,0,737,0
00:03:31.651228,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,750,67,0,0,2,0,0,0,5,0,0,0,0,738,751,67,0,0,2,0,0,0,5,0,0,0,0,738,0
00:03:32.186337,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,752,67,0,0,2,0,0,0,5,100,100,0,0,739,753,67,0,0,2,0,0,0,5,100,100,0,0,739,0
00:03:32.722818,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,754,67,0,0,2,0,0,0,5,0,0,0,0,740,755,67,0,0,2,0,0,0,5,0,0,0,0,740,0
00:03:33.252262,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,756,67,0,0,2,0,0,0,5,0,0,0,0,741,757,67,0,0,2,0,0,0,5,0,0,0,0,741,0
00:03:33.783086,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,759,67,0,0,2,0,0,0,5,100,100,0,0,742,760,67,0,0,2,0,0,0,5,100,100,0,0,742,0
00:03:34.316610,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,761,67,0,0,2,0,0,0,5,100,100,0,0,743,762,67,0,0,2,0,0,0,5,100,100,0,0,743,0
00:03:34.846027,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,763,67,0,0,2,0,0,0,5,0,0,0,0,744,764,67,0,0,2,0,0,0,5,0,0,0,0,744,0
00:03:35.380307,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,765,67,0,0,2,0,0,0,5,100,100,0,0,745,766,67,0,0,2,0,0,0,5,100,100,0,0,745,0
00:03:35.909429,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,767,67,0,0,2,0,0,0,5,100,100,0,0,746,768,67,0,0,2,0,0,0,5,100,100,0,0,746,0
00:03:36.438265,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,769,67,0,0,2,0,0,0,5,0,0,0,0,747,696,67,0,0,2,0,0,0,5,0,0,0,0,747,0
00:03:36.975007,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,697,67,0,0,2,0,0,0,5,100,100,0,0,748,698,67,0,0,2,0,0,0,5,100,100,0,0,748,0
00:03:37.505402,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,699,67,0,0,2,0,0,0,5,100,100,0,0,749,700,67,0,0,2,0,0,0,5,100,100,0,0,749,0
00:03:38.039908,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,701,67,0,0,2,0,0,0,5,0,0,0,0,750,702,67,0,0,2,0,0,0,5,0,0,0,0,750,0
00:03:38.568791,991,0,0,10002,2,50,0,YDGNE3LCT1,H5,703,67,0,0,2,0,0,0,5,100,100,0,0,751,704,67,0,0,2,0,0,0,5,100,100,0,0,751,0
