Time,Measurement1,Measurement2,Measurement3
00:07:32.456958,50.142,0.0,0.000412633
00:07:32.582781,50.142,0.0,0.000412633
00:07:32.987134,50.142,0.0,0.000412633
00:07:33.111711,50.142,0.0,0.000412633
00:07:33.518930,50.142,0.0,0.000412633
00:07:33.641853,50.142,0.0,0.000412633
00:07:34.048743,50.142,0.0,0.00061895
00:07:34.182690,50.142,0.0,0.00061895
00:07:34.581035,50.142,0.0,0.000412633
00:07:34.707679,50.142,0.0,0.000412633
00:07:35.116697,50.142,0.0,0.000412633
00:07:35.239703,50.142,0.0,0.000412633
00:07:35.646676,50.142,0.0,0.000412633
00:07:35.773721,50.142,0.0,0.000412633
00:07:36.178713,50.142,0.0,0.000412633
00:07:36.301718,50.142,0.0,0.000412633
00:07:36.706682,50.142,0.0,0.000412633
00:07:36.835798,50.142,0.0,0.000412633
00:07:37.240893,50.142,0.0,0.000412633
00:07:37.366727,50.142,0.0,0.000412633
00:07:37.773662,50.142,0.0,0.00061895
00:07:37.902694,50.142,0.0,0.00061895
00:07:38.306689,50.142,0.0,0.000412633
00:07:38.427720,50.142,0.0,0.000412633
00:07:38.838869,50.142,0.0,0.000412633
00:07:38.960700,50.142,0.0,0.000412633
00:07:39.369093,50.142,0.0,0.000412633
00:07:39.494933,50.142,0.0,0.000412633
00:07:39.898651,50.142,0.0,0.000412633
00:07:40.025647,50.142,0.0,0.000412633
00:07:40.432685,50.142,0.0,0.000412633
00:07:40.559630,50.142,0.0,0.000412633
00:08:18.386265,50.142,0.0,0.000412633
00:08:19.931530,50.1013,0.0,0.000412633
00:08:19.990164,50.1013,0.0,0.000412633
00:08:20.799381,50.142,0.0,0.000412633
00:08:20.907452,50.142,0.0,0.000412633
00:08:21.486424,50.142,0.0,0.000412633
00:08:21.597384,50.142,0.0,0.000412633
00:08:22.075119,50.142,0.0,0.000412633
00:08:22.196452,50.142,0.0,0.000412633
00:08:22.609393,50.142,0.0,0.000412633
00:08:22.734145,50.142,0.0,0.000412633
00:08:23.141175,50.142,0.0,0.000412633
00:08:23.267196,50.142,0.0,0.000412633
00:08:23.676180,50.142,0.0,0.000412633
00:08:23.797172,50.142,0.0,0.000412633
00:08:24.206432,50.142,0.0,0.000412633
00:08:24.332136,50.142,0.0,0.000412633
00:08:24.739256,50.142,0.0,0.00061895
00:08:24.865236,50.142,0.0,0.00061895
00:08:25.269359,50.142,0.0,0.000412633
00:08:25.395214,50.142,0.0,0.000412633
00:08:26.001359,50.142,0.0,0.00061895
00:08:26.071109,50.142,0.0,0.00061895
00:08:33.213017,50.142,0.0,0.000412633
00:08:33.281051,50.142,0.0,0.000412633
00:08:33.986321,50.142,0.0,0.000412633
00:08:34.084039,50.142,0.0,0.000412633
00:08:34.629233,50.142,0.0,0.000412633
00:08:34.741986,50.142,0.0,0.000412633
00:08:35.189134,50.142,0.0,0.000412633
00:08:35.315037,50.142,0.0,0.000412633
00:08:35.719159,50.142,0.0,0.000412633
00:08:35.846974,50.142,0.0,0.000412633
00:08:36.253177,50.142,0.0,0.000412633
00:08:36.379017,50.142,0.0,0.000412633
00:08:36.784169,50.142,0.0,0.000412633
00:08:36.907071,50.142,0.0,0.000412633
00:08:37.316212,50.142,0.0,0.000412633
00:08:37.440944,50.142,0.0,0.000412633
00:08:37.845973,50.142,0.0,0.00061895
00:08:37.973992,50.142,0.0,0.00061895
00:08:38.381025,50.142,0.0,0.000412633
00:08:38.505969,50.142,0.0,0.000412633
00:08:38.912122,50.142,0.0,0.000412633
00:08:39.036935,50.142,0.0,0.000412633
00:08:39.444241,50.142,0.0,0.000412633
00:08:39.565982,50.142,0.0,0.000412633
00:08:39.975931,50.142,0.0,0.00061895
00:08:40.101907,50.142,0.0,0.00061895
00:08:40.509915,50.142,0.0,0.000412633
00:08:40.630929,50.142,0.0,0.000412633
00:08:41.039198,50.142,0.0,0.000412633
00:08:41.165887,50.142,0.0,0.000412633
00:08:41.569022,50.142,0.0,0.00061895
00:08:41.694912,50.142,0.0,0.00061895
00:08:42.100942,50.142,0.0,0.00061895
00:08:42.224985,50.142,0.0,0.00061895
00:08:42.634217,50.142,0.0,0.000412633
00:08:42.761890,50.142,0.0,0.000412633
00:08:43.163850,50.142,0.0,0.000412633
00:08:43.290887,50.142,0.0,0.000412633
00:08:43.696136,50.142,0.0,0.000412633
00:08:43.821863,50.142,0.0,0.000412633
00:08:44.228988,50.142,0.0,0.000412633
00:08:44.350940,50.142,0.0,0.000412633
00:08:44.759111,50.142,0.0,0.000412633
00:08:44.882914,50.142,0.0,0.000412633
00:08:45.418117,50.142,0.0,0.000412633
00:08:46.286878,50.142,0.0,0.000412633
00:08:46.356029,50.142,0.0,0.000412633
00:08:46.888854,50.142,0.0,0.00061895
00:08:47.013839,50.142,0.0,0.00061895
00:08:47.415808,50.142,0.0,0.000412633
00:08:47.540851,50.142,0.0,0.000412633
00:08:47.948825,50.142,0.0,0.00061895
00:08:48.072905,50.142,0.0,0.00061895
00:08:48.484139,50.142,0.0,0.000412633
00:08:48.608800,50.142,0.0,0.000412633
00:08:49.013854,50.142,0.0,0.000412633
00:08:49.141859,50.142,0.0,0.000412633
00:08:49.545982,50.142,0.0,0.000412633
00:08:49.669123,50.142,0.0,0.000412633
00:08:50.275794,50.142,0.0,0.000412633
00:08:50.345825,50.142,0.0,0.000412633
00:10:01.476005,50.142,0.0,0.00061895
00:10:01.546112,50.142,0.0,0.00061895
00:10:02.256007,50.142,0.0,0.00061895
00:10:02.350944,50.142,0.0,0.00061895
00:10:02.898991,50.142,0.0,0.000412633
00:10:03.007964,50.142,0.0,0.000412633
00:10:03.458912,50.142,0.0,0.000412633
00:10:03.580297,50.142,0.0,0.000412633
00:10:03.991005,50.142,0.0,0.000412633
00:10:04.119063,50.142,0.0,0.000412633
00:10:04.523935,50.142,0.0,0.000412633
00:10:04.650960,50.142,0.0,0.000412633
00:10:05.056307,50.142,0.0,0.00061895
00:10:05.180934,50.142,0.0,0.00061895
00:10:05.585944,50.142,0.0,0.00061895
00:10:05.709931,50.142,0.0,0.00061895
00:10:06.118917,50.142,0.0,0.000412633
00:10:06.242963,50.142,0.0,0.000412633
00:10:06.648915,50.142,0.0,0.000412633
00:10:06.780085,50.142,0.0,0.000412633
00:10:07.183885,50.142,0.0,0.00061895
00:10:07.309962,50.142,0.0,0.00061895
00:10:07.714176,50.142,0.0,0.000412633
00:10:07.840137,50.142,0.0,0.000412633
00:10:08.242181,50.142,0.0,0.000412633
00:10:08.369889,50.142,0.0,0.000412633
00:10:08.776014,50.142,0.0,0.000412633
00:10:08.899941,50.142,0.0,0.000412633
00:10:09.310932,50.142,0.0,0.000412633
00:10:09.435873,50.142,0.0,0.000412633
00:10:09.838826,50.142,0.0,0.000412633
00:10:09.966890,50.142,0.0,0.000412633
00:10:10.371139,50.142,0.0,0.000412633
00:10:10.497478,50.142,0.0,0.000412633
00:10:10.900843,50.142,0.0,0.000412633
00:10:11.025878,50.142,0.0,0.000412633
00:10:11.436012,50.142,0.0,0.000412633
00:10:11.560845,50.142,0.0,0.000412633
00:10:11.965838,50.142,0.0,0.00061895
00:10:12.092793,50.142,0.0,0.00061895
00:10:12.499019,50.142,0.0,0.000412633
00:10:12.624804,50.142,0.0,0.000412633
00:10:13.033144,50.142,0.0,0.000412633
00:10:13.154795,50.142,0.0,0.000412633
00:10:13.560949,50.142,0.0,0.000412633
00:10:13.686876,50.142,0.0,0.000412633
00:10:14.096098,50.142,0.0,0.000412633
00:10:14.220778,50.142,0.0,0.000412633
00:10:14.629020,50.142,0.0,0.000412633
00:10:14.753795,50.142,0.0,0.000412633
00:10:15.158795,50.142,0.0,0.000412633
00:10:15.286761,50.142,0.0,0.000412633
00:10:15.691071,50.142,0.0,0.000412633
00:10:15.812863,50.142,0.0,0.000412633
00:10:16.220854,50.142,0.0,0.000412633
00:10:16.346770,50.142,0.0,0.000412633
00:10:16.753049,50.142,0.0,0.000412633
00:10:16.879950,50.142,0.0,0.000412633
00:10:17.285955,50.142,0.0,0.000412633
00:10:17.410748,50.142,0.0,0.000412633
00:10:17.815968,50.142,0.0,0.000412633
00:10:17.943818,50.142,0.0,0.000412633
00:10:18.344758,50.142,0.0,0.000412633
00:10:18.471754,50.142,0.0,0.000412633
00:10:18.880799,50.142,0.0,0.000412633
00:10:19.005942,50.142,0.0,0.000412633
00:10:19.408852,50.142,0.0,0.000412633
00:10:19.538734,50.142,0.0,0.000412633
00:10:19.943785,50.142,0.0,0.000412633
00:10:20.068786,50.142,0.0,0.000412633
00:10:20.598827,50.142,0.0,0.000412633
00:10:21.270714,50.142,0.0,0.000412633
00:10:21.394719,50.142,0.0,0.000412633
00:10:21.803722,50.142,0.0,0.00061895
00:10:21.928826,50.142,0.0,0.00061895
00:10:22.334026,50.142,0.0,0.00061895
00:10:22.461701,50.142,0.0,0.00061895
00:10:22.868663,50.142,0.0,0.000412633
00:10:22.995713,50.142,0.0,0.000412633
00:10:23.398704,50.142,0.0,0.000412633
00:10:23.522663,50.142,0.0,0.000412633
00:10:23.928976,50.142,0.0,0.000412633
00:10:24.053759,50.142,0.0,0.000412633
00:10:24.463701,50.142,0.0,0.000412633
00:10:24.588640,50.142,0.0,0.000412633
00:10:24.995953,50.142,0.0,0.000412633
00:10:25.120667,50.142,0.0,0.000412633
00:10:25.525976,50.142,0.0,0.000412633
00:10:25.652683,50.142,0.0,0.000412633
00:10:26.055679,50.142,0.0,0.000412633
00:10:26.180713,50.142,0.0,0.000412633
00:10:26.589014,50.142,0.0,0.000412633
00:10:26.713682,50.142,0.0,0.000412633
00:10:27.123823,50.142,0.0,0.00061895
00:10:27.250619,50.142,0.0,0.00061895
00:10:27.653901,50.142,0.0,0.000412633
00:10:27.777840,50.142,0.0,0.000412633
00:10:28.186864,50.142,0.0,0.00061895
00:10:28.310730,50.142,0.0,0.00061895
00:10:28.716003,50.142,0.0,0.000412633
00:10:28.838696,50.142,0.0,0.000412633
00:10:29.248656,50.142,0.0,0.000412633
00:10:29.372663,50.142,0.0,0.000412633
00:10:29.780605,50.142,0.0,0.000412633
00:10:29.907750,50.142,0.0,0.000412633
00:10:30.313944,50.142,0.0,0.000412633
00:10:30.437782,50.142,0.0,0.000412633
00:10:30.846724,50.142,0.0,0.000412633
00:10:30.969662,50.142,0.0,0.000412633
00:10:31.373796,50.142,0.0,0.000412633
00:10:31.501574,50.142,0.0,0.000412633
00:10:31.905816,50.142,0.0,0.000825266
00:10:32.032565,50.142,0.0,0.000825266
00:10:32.443581,50.142,0.0,0.000412633
00:10:32.564562,50.142,0.0,0.000412633
00:10:32.970853,50.142,0.0,0.000412633
00:10:33.096668,50.142,0.0,0.000412633
00:10:33.500737,50.142,0.0,0.00061895
00:10:33.624593,50.142,0.0,0.00061895
00:10:34.034811,50.142,0.0,0.000412633
00:10:34.159864,50.142,0.0,0.000412633
00:10:34.563736,50.142,0.0,0.00061895
00:10:34.691561,50.142,0.0,0.00061895
00:10:35.098746,50.142,0.0,0.000412633
00:10:35.224581,50.142,0.0,0.000412633
00:10:35.628756,50.142,0.0,0.000412633
00:10:35.753496,50.142,0.0,0.000412633
00:10:36.158607,50.142,0.0,0.000412633
00:10:36.285520,50.142,0.0,0.000412633
00:10:36.690801,50.142,0.0,0.000412633
00:10:36.816511,50.142,0.0,0.000412633
00:10:37.226565,50.142,0.0,0.000412633
00:10:37.350565,50.142,0.0,0.000412633
00:10:37.756962,50.142,0.0,0.000412633
00:10:37.882500,50.142,0.0,0.000412633
00:10:38.288518,50.142,0.0,0.000412633
00:10:38.414480,50.142,0.0,0.000412633
00:10:38.818677,50.142,0.0,0.00061895
00:10:38.943499,50.142,0.0,0.00061895
00:10:39.355813,50.142,0.0,0.000412633
00:10:39.475544,50.142,0.0,0.000412633
00:10:39.886524,50.142,0.0,0.00061895
00:10:40.009532,50.142,0.0,0.00061895
00:10:40.418742,50.142,0.0,0.00061895
00:10:40.544521,50.142,0.0,0.00061895
00:10:40.948665,50.142,0.0,0.00061895
00:10:41.073586,50.142,0.0,0.00061895
00:10:41.478881,50.142,0.0,0.000412633
00:10:41.603482,50.142,0.0,0.000412633
00:10:42.015740,50.142,0.0,0.000412633
00:10:42.135502,50.142,0.0,0.000412633
00:10:42.543605,50.142,0.0,0.000412633
00:10:42.668517,50.142,0.0,0.000412633
00:10:43.076724,50.142,0.0,0.000412633
00:10:43.201433,50.142,0.0,0.000412633
00:10:43.606598,50.142,0.0,0.00061895
00:10:43.730418,50.142,0.0,0.00061895
00:10:44.137661,50.142,0.0,0.000412633
00:10:44.262661,50.142,0.0,0.000412633
00:10:44.670523,50.142,0.0,0.00061895
00:10:44.797527,50.142,0.0,0.00061895
00:10:45.205474,50.142,0.0,0.000412633
00:10:45.329503,50.142,0.0,0.000412633
00:10:45.733655,50.142,0.0,0.000412633
00:10:45.860473,50.142,0.0,0.000412633
00:10:46.266495,50.142,0.0,0.000412633
00:10:46.389413,50.142,0.0,0.000412633
00:10:46.796605,50.142,0.0,0.000412633
00:10:46.921470,50.142,0.0,0.000412633
00:10:47.330663,50.142,0.0,0.00061895
00:10:47.455385,50.142,0.0,0.00061895
00:10:47.865373,50.142,0.0,0.000412633
00:10:47.988487,50.142,0.0,0.000412633
00:10:48.394676,50.142,0.0,0.000412633
00:10:48.518387,50.142,0.0,0.000412633
00:10:48.923789,50.142,0.0,0.000412633
00:10:49.045621,50.142,0.0,0.000412633
00:10:49.456656,50.142,0.0,0.000412633
00:10:49.580358,50.142,0.0,0.000412633
00:10:49.992450,50.142,0.0,0.000412633
00:10:50.118506,50.142,0.0,0.000412633
00:10:50.523697,50.142,0.0,0.000412633
00:10:50.645347,50.142,0.0,0.000412633
00:10:51.053489,50.142,0.0,0.000412633
00:10:51.178393,50.142,0.0,0.000412633
00:10:51.586346,50.142,0.0,0.000412633
00:10:51.710019,50.142,0.0,0.000412633
00:10:52.116359,50.142,0.0,0.000412633
00:10:52.242406,50.142,0.0,0.000412633
00:10:52.646312,50.142,0.0,0.000412633
00:10:52.774440,50.142,0.0,0.000412633
00:10:53.180362,50.142,0.0,0.000412633
00:10:53.305514,50.142,0.0,0.000412633
00:10:53.710606,50.142,0.0,0.000412633
00:10:53.835400,50.142,0.0,0.000412633
00:10:54.243351,50.142,0.0,0.000412633
00:10:54.366360,50.142,0.0,0.000412633
00:10:54.776334,50.142,0.0,0.000412633
00:10:54.903312,50.142,0.0,0.000412633
00:10:55.308318,50.142,0.0,0.00061895
00:10:55.434486,50.142,0.0,0.00061895
00:10:55.838334,50.142,0.0,0.000412633
00:10:55.964283,50.142,0.0,0.000412633
00:10:56.370329,50.142,0.0,0.000412633
00:10:56.494274,50.142,0.0,0.000412633
00:10:56.900341,50.0606,0.0,0.000412633
00:10:57.027285,50.0606,0.0,0.000412633
00:10:57.436582,50.142,0.0,0.000412633
00:10:57.564325,50.142,0.0,0.000412633
00:10:57.966313,50.142,0.0,0.000412633
00:10:58.100298,50.142,0.0,0.000412633
00:10:58.496505,50.142,0.0,0.000412633
00:10:58.623267,50.142,0.0,0.000412633
00:10:59.028320,50.142,0.0,0.00061895
00:10:59.150303,50.142,0.0,0.00061895
00:10:59.560519,50.142,0.0,0.00061895
00:10:59.685277,50.142,0.0,0.00061895
00:11:00.093297,50.142,0.0,0.000412633
00:11:00.221273,50.142,0.0,0.000412633
00:11:00.626443,50.142,0.0,0.000412633
00:11:00.751270,50.142,0.0,0.000412633
00:11:01.156503,50.142,0.0,0.000412633
00:11:01.281284,50.142,0.0,0.000412633
00:11:01.688258,50.142,0.0,0.000412633
00:11:01.812318,50.142,0.0,0.000412633
00:11:02.218581,50.142,0.0,0.000412633
00:11:02.347423,50.142,0.0,0.000412633
00:11:02.750414,50.142,0.0,0.000412633
00:11:02.877337,50.142,0.0,0.000412633
00:11:03.283214,50.142,0.0,0.000412633
00:11:03.409216,50.142,0.0,0.000412633
00:11:03.816247,50.142,0.0,0.00061895
00:11:03.939283,50.142,0.0,0.00061895
00:11:04.347203,50.142,0.0,0.000412633
00:11:04.470302,50.142,0.0,0.000412633
00:11:04.876231,50.142,0.0,0.000412633
00:11:05.004173,50.142,0.0,0.000412633
00:11:05.412208,50.142,0.0,0.000412633
00:11:05.536202,50.142,0.0,0.000412633
00:11:05.947432,50.142,0.0,0.000412633
00:11:06.068219,50.142,0.0,0.000412633
00:11:06.475566,50.142,0.0,0.000412633
00:11:06.599223,50.142,0.0,0.000412633
00:11:07.006162,50.142,0.0,0.000412633
00:11:07.130180,50.142,0.0,0.000412633
00:11:07.540264,50.142,0.0,0.000412633
00:11:07.666161,50.142,0.0,0.000412633
00:11:08.071240,50.142,0.0,0.000412633
00:11:08.198133,50.142,0.0,0.000412633
00:11:08.603399,50.142,0.0,0.000412633
00:11:08.729140,50.142,0.0,0.000412633
00:11:09.133161,50.142,0.0,0.000412633
00:11:09.256203,50.142,0.0,0.000412633
00:11:09.666160,50.142,0.0,0.000412633
00:11:09.790129,50.142,0.0,0.000412633
00:11:10.201149,50.142,0.0,0.00061895
00:11:10.326205,50.142,0.0,0.00061895
00:11:10.731130,50.142,0.0,0.000412633
00:11:10.857248,50.142,0.0,0.000412633
00:11:11.261145,50.142,0.0,0.000412633
00:11:11.386116,50.142,0.0,0.000412633
00:11:11.796130,50.142,0.0,0.000412633
00:11:11.918118,50.142,0.0,0.000412633
00:11:12.323118,50.142,0.0,0.00061895
00:11:12.449165,50.142,0.0,0.00061895
00:11:12.856280,50.142,0.0,0.000412633
00:11:12.981216,50.142,0.0,0.000412633
00:11:13.389518,50.142,0.0,0.000412633
00:11:13.515357,50.142,0.0,0.000412633
00:11:13.921417,50.142,0.0,0.00061895
00:11:14.045084,50.142,0.0,0.00061895
00:11:14.454082,50.142,0.0,0.000412633
00:11:14.576048,50.142,0.0,0.000412633
00:11:14.984067,50.142,0.0,0.00061895
00:11:15.109080,50.142,0.0,0.00061895
00:11:15.516163,50.142,0.0,0.000412633
00:11:15.641064,50.142,0.0,0.000412633
00:11:16.046149,50.142,0.0,0.000412633
00:11:16.173230,50.142,0.0,0.000412633
00:11:16.578316,50.142,0.0,0.000412633
00:11:16.702159,50.142,0.0,0.000412633
00:11:17.109075,50.142,0.0,0.000412633
00:11:17.234039,50.142,0.0,0.000412633
00:11:17.641370,50.142,0.0,0.000412633
00:11:17.768039,50.142,0.0,0.000412633
00:11:18.174134,50.142,0.0,0.00061895
00:11:18.302064,50.142,0.0,0.00061895
00:11:18.706299,50.142,0.0,0.000412633
00:11:18.833087,50.142,0.0,0.000412633
00:11:19.239296,50.142,0.0,0.000412633
00:11:19.358297,50.142,0.0,0.000412633
00:11:19.769383,50.142,0.0,0.000412633
00:11:19.895013,50.142,0.0,0.000412633
00:11:20.301060,50.142,0.0,0.000412633
00:11:20.427087,50.142,0.0,0.000412633
00:11:20.834010,50.142,0.0,0.00061895
00:11:20.959980,50.142,0.0,0.00061895
00:11:21.365284,50.142,0.0,0.000412633
00:11:21.489037,50.142,0.0,0.000412633
00:11:21.896219,50.142,0.0,0.00061895
00:11:22.020999,50.142,0.0,0.00061895
00:11:22.428999,50.142,0.0,0.00061895
00:11:22.554969,50.142,0.0,0.00061895
00:11:22.959313,50.142,0.0,0.00061895
00:11:23.085958,50.142,0.0,0.00061895
00:11:23.496174,50.142,0.0,0.00061895
00:11:23.618119,50.142,0.0,0.00061895
00:11:24.023959,50.142,0.0,0.000412633
00:11:24.150065,50.142,0.0,0.000412633
00:11:24.553983,50.142,0.0,0.000412633
00:11:24.680029,50.142,0.0,0.000412633
00:11:25.085985,50.142,0.0,0.000412633
00:11:25.214084,50.142,0.0,0.000412633
00:11:25.620927,50.142,0.0,0.000412633
00:11:25.744946,50.142,0.0,0.000412633
00:11:26.151340,50.142,0.0,0.000412633
00:11:26.279905,50.142,0.0,0.000412633
00:11:26.685958,50.142,0.0,0.000412633
00:11:26.807020,50.142,0.0,0.000412633
00:11:27.213963,50.142,0.0,0.000412633
00:11:27.340904,50.142,0.0,0.000412633
00:11:27.746265,50.142,0.0,0.000412633
00:11:27.872943,50.142,0.0,0.000412633
00:11:28.279106,50.142,0.0,0.000412633
00:11:28.403939,50.142,0.0,0.000412633
00:11:28.811271,50.142,0.0,0.000412633
00:11:28.936887,50.142,0.0,0.000412633
00:11:29.341149,50.1013,0.0,0.000412633
00:11:29.465908,50.1013,0.0,0.000412633
00:11:29.875081,50.142,0.0,0.000412633
00:11:29.998920,50.142,0.0,0.000412633
00:11:30.404882,50.142,0.0,0.000825266
00:11:30.533938,50.142,0.0,0.000825266
00:11:30.938952,50.142,0.0,0.000412633
00:11:31.063907,50.142,0.0,0.000412633
00:11:31.471123,50.142,0.0,0.000412633
00:11:31.594884,50.142,0.0,0.000412633
00:11:32.004079,50.142,0.0,0.000412633
00:11:32.125907,50.142,0.0,0.000412633
00:11:32.530889,50.142,0.0,0.000412633
00:11:32.659920,50.142,0.0,0.000412633
00:11:33.064203,50.142,0.0,0.00061895
00:11:33.189890,50.142,0.0,0.00061895
00:11:33.595865,50.142,0.0,0.000412633
00:11:33.722876,50.142,0.0,0.000412633
00:11:34.128914,50.142,0.0,0.000412633
00:11:34.253844,50.142,0.0,0.000412633
00:11:34.656940,50.142,0.0,0.000412633
00:11:34.785889,50.142,0.0,0.000412633
00:11:35.193852,50.142,0.0,0.000412633
00:11:35.319111,50.142,0.0,0.000412633
00:11:35.725845,50.142,0.0,0.000412633
00:11:35.849805,50.142,0.0,0.000412633
00:11:36.256021,50.142,0.0,0.000412633
00:11:36.383839,50.142,0.0,0.000412633
00:11:36.788859,50.142,0.0,0.000412633
00:11:36.909955,50.142,0.0,0.000412633
00:11:37.320815,50.142,0.0,0.000412633
00:11:37.442887,50.142,0.0,0.000412633
00:11:37.854241,50.142,0.0,0.000412633
00:11:37.979859,50.142,0.0,0.000412633
00:11:38.383798,50.142,0.0,0.000412633
00:11:38.508923,50.142,0.0,0.000412633
00:11:38.918842,50.142,0.0,0.000412633
00:11:39.041798,50.142,0.0,0.000412633
00:11:39.448822,50.142,0.0,0.000412633
00:11:39.568904,50.142,0.0,0.000412633
00:11:39.975831,50.142,0.0,0.000412633
00:11:40.101875,50.142,0.0,0.000412633
00:11:40.508938,50.142,0.0,0.000412633
00:11:40.636783,50.142,0.0,0.000412633
00:11:41.043773,50.142,0.0,0.000412633
00:11:41.166779,50.142,0.0,0.000412633
00:11:41.576094,50.142,0.0,0.000412633
00:11:41.696825,50.142,0.0,0.000412633
00:11:42.106014,50.142,0.0,0.000412633
00:11:42.229806,50.142,0.0,0.000412633
00:11:42.635752,50.142,0.0,0.000412633
00:11:42.763836,50.142,0.0,0.000412633
00:11:43.168750,50.142,0.0,0.00061895
00:11:43.293717,50.142,0.0,0.00061895
00:11:43.700790,50.142,0.0,0.00061895
00:11:43.837826,50.142,0.0,0.00061895
00:11:44.233923,50.142,0.0,0.000412633
00:11:44.356769,50.142,0.0,0.000412633
00:11:44.762093,50.142,0.0,0.000412633
00:11:44.890740,50.142,0.0,0.000412633
00:11:45.296038,50.142,0.0,0.000412633
00:11:45.421736,50.142,0.0,0.000412633
00:11:45.828980,50.142,0.0,0.000412633
00:11:45.953776,50.142,0.0,0.000412633
00:11:46.358831,50.142,0.0,0.000412633
00:11:46.485717,50.142,0.0,0.000412633
00:11:46.890953,50.142,0.0,0.00061895
00:11:47.014799,50.142,0.0,0.00061895
00:11:47.423844,50.142,0.0,0.000412633
00:11:47.547694,50.142,0.0,0.000412633
00:11:47.956027,50.142,0.0,0.000412633
00:11:48.085674,50.142,0.0,0.000412633
00:11:48.485953,50.142,0.0,0.00061895
00:11:48.613706,50.142,0.0,0.00061895
00:11:49.019138,50.142,0.0,0.000412633
00:11:49.144658,50.142,0.0,0.000412633
00:11:49.550896,50.142,0.0,0.000412633
00:11:49.672669,50.142,0.0,0.000412633
00:11:50.080704,50.142,0.0,0.000412633
00:11:50.208671,50.142,0.0,0.000412633
00:11:50.613757,50.142,0.0,0.00061895
00:11:50.739611,50.142,0.0,0.00061895
00:11:51.145909,50.142,0.0,0.000412633
00:11:51.270650,50.142,0.0,0.000412633
00:11:51.675843,50.142,0.0,0.000412633
00:11:51.803628,50.142,0.0,0.000412633
00:11:52.210634,50.142,0.0,0.000412633
00:11:52.333589,50.142,0.0,0.000412633
00:11:52.739651,50.142,0.0,0.000412633
00:11:52.867636,50.142,0.0,0.000412633
00:11:53.270648,50.142,0.0,0.000412633
00:11:53.398632,50.142,0.0,0.000412633
00:11:53.805632,50.142,0.0,0.000412633
00:11:53.929609,50.142,0.0,0.000412633
00:11:54.335609,50.142,0.0,0.00061895
00:11:54.462588,50.142,0.0,0.00061895
00:11:54.866928,50.142,0.0,0.000412633
00:11:54.990603,50.142,0.0,0.000412633
00:11:55.400763,50.142,0.0,0.000412633
00:11:55.527691,50.142,0.0,0.000412633
00:11:55.933871,50.142,0.0,0.000412633
00:11:56.057568,50.142,0.0,0.000412633
00:11:56.460706,50.142,0.0,0.000412633
00:11:56.587564,50.142,0.0,0.000412633
00:11:56.993850,50.142,0.0,0.000412633
00:11:57.118571,50.142,0.0,0.000412633
00:11:57.528695,50.142,0.0,0.000412633
00:11:57.650582,50.142,0.0,0.000412633
00:11:58.058979,50.142,0.0,0.00061895
00:11:58.185653,50.142,0.0,0.00061895
00:11:58.590889,50.142,0.0,0.00061895
00:11:58.714598,50.142,0.0,0.00061895
00:11:59.124551,50.142,0.0,0.000412633
00:11:59.248573,50.142,0.0,0.000412633
00:11:59.655690,50.142,0.0,0.000412633
00:11:59.776554,50.142,0.0,0.000412633
00:12:00.185518,50.142,0.0,0.000412633
00:12:00.313638,50.142,0.0,0.000412633
00:12:00.718587,50.142,0.0,0.000412633
00:12:00.844587,50.142,0.0,0.000412633
00:12:01.248545,50.142,0.0,0.000412633
00:12:01.374521,50.142,0.0,0.000412633
00:12:01.780866,50.142,0.0,0.00061895
00:12:01.906564,50.142,0.0,0.00061895
00:12:02.313723,50.142,0.0,0.000412633
00:12:02.435566,50.142,0.0,0.000412633
00:12:02.845496,50.142,0.0,0.000412633
00:12:02.970482,50.142,0.0,0.000412633
00:12:03.375811,50.142,0.0,0.000412633
00:12:03.506489,50.142,0.0,0.000412633
00:12:03.905788,50.142,0.0,0.000412633
00:12:04.035516,50.142,0.0,0.000412633
00:12:04.440621,50.142,0.0,0.00061895
00:12:04.563577,50.142,0.0,0.00061895
00:12:04.971700,50.142,0.0,0.000412633
00:12:05.095517,50.142,0.0,0.000412633
00:12:05.503479,50.142,0.0,0.000412633
00:12:05.631485,50.142,0.0,0.000412633
00:12:06.035668,50.142,0.0,0.000412633
00:12:06.164507,50.142,0.0,0.000412633
00:12:06.568564,50.142,0.0,0.000412633
00:12:06.692522,50.142,0.0,0.000412633
00:12:07.103513,50.142,0.0,0.000412633
00:12:07.224489,50.142,0.0,0.000412633
00:12:07.630663,50.142,0.0,0.00061895
00:12:07.756453,50.142,0.0,0.00061895
00:12:08.160438,50.142,0.0,0.000412633
00:12:08.290427,50.142,0.0,0.000412633
00:12:08.693485,50.142,0.0,0.000412633
00:12:08.821426,50.142,0.0,0.000412633
00:12:09.230493,50.142,0.0,0.000412633
00:12:09.351453,50.142,0.0,0.000412633
00:12:09.758456,50.142,0.0,0.000412633
00:12:09.881454,50.142,0.0,0.000412633
00:12:10.292715,50.142,0.0,0.000412633
00:12:10.416384,50.142,0.0,0.000412633
00:12:10.826418,50.142,0.0,0.00061895
00:12:10.948673,50.142,0.0,0.00061895
00:12:11.352428,50.142,0.0,0.00784003
00:12:11.478419,50.142,0.0,0.00784003
00:12:11.888472,50.142,0.0,0.000412633
00:12:12.010458,50.142,0.0,0.000412633
00:12:12.418515,50.142,0.0,0.00061895
00:12:12.542476,50.142,0.0,0.00061895
